0,indel
0.00025667624800406277,indel
0.00047722418540280503,indel
0.00047722418540280503,indel
0.00047722418540280503,indel
0.00047722418540280503,inv
0.00047722418540280503,inv
0.00047722418540280503,indel
0.00047722418540280503,indel
0.00047722418540280503,indel
0.00047722418540280503,indel
0.00047722418540280503,inv
0.0005377420091605174,indel
0.000688835594647887,indel
0.000801036607180778,indel
0.0007975510245013041,indel
0.0007975510245013041,indel
0.0007975510245013041,indel
0.0007975510245013041,indel
0.0007975510245013041,inv
0.0007975510245013041,indel
0.0007975510245013041,indel
0.0007133457503468617,indel
0.0007485060150459312,inv
0.0007485060150459312,indel
0.0007485060150459312,indel
0.0007485060150459312,indel
0.0007485060150459312,indel
0.0007598211645148854,indel
0.0007598211645148854,indel
0.0007598211645148854,indel
0.0007598211645148854,indel
0.0007598211645148854,indel
0.0008462459452568603,indel
0.0008462459452568603,indel
0.0008462459452568603,indel
0.0008462459452568603,indel
0.0008462459452568603,indel
0.0007679192655767323,indel
0.0007679192655767323,indel
0.0007679192655767323,indel
0.0007679192655767323,indel
0.0007208752059326914,indel
0.0007626846526180035,indel
0.0007298055250747916,indel
0.0007298055250747916,indel
0.0007298055250747916,indel
0.0007298055250747916,inv
0.0007298055250747916,indel
0.0007298055250747916,inv
0.0007644486909644157,inv
